{ 276637416, 133742427, -957224222, 1517270369 },
{ 240908368, 176868001, -991926425, 1535886438 },
{ 205838518, 219608855, -1026652943, 1554696403 },
{ 171453604, 261917872, -1061359111, 1573676095 },
{ 137777725, 303749065, -1096000102, 1592800551 },
{ 104833342, 345057653, -1130531015, 1612044071 },
{ 72641282, 385800133, -1164906980, 1631380269 },
{ 41220746, 425934349, -1199083254, 1650782129 },
{ 10589316, 465419553, -1233015316, 1670222067 },
{ -19237027, 504216467, -1266658964, 1689671982 },
{ -48243895, 542287335, -1299970409, 1709103329 },
{ -76418465, 579595975, -1332906364, 1728487171 },
{ -103749469, 616107824, -1365424140, 1747794250 },
{ -130227162, 651789982, -1397481727, 1766995048 },
{ -155843300, 686611245, -1429037883, 1786059855 },
{ -180591115, 720542138, -1460052218, 1804958837 },
{ -204465280, 753554947, -1490485271, 1823662096 },
{ -227461880, 785623738, -1520298586, 1842139745 },
{ -249578381, 816724379, -1549454792, 1860361970 },
{ -270813588, 846834551, -1577917663, 1878299098 },
{ -291167617, 875933764, -1605652194, 1895921665 },
{ -310641850, 904003358, -1632624660, 1913200478 },
{ -329238896, 931026507, -1658802673, 1930106684 },
{ -346962556, 956988218, -1684155242, 1946611830 },
{ -363817773, 981875323, -1708652821, 1962687929 },
{ -379810596, 1005676471, -1732267356, 1978307520 },
{ -394948133, 1028382112, -1754972331, 1993443727 },
{ -409238508, 1049984481, -1776742805, 2008070318 },
{ -422690814, 1070477577, -1797555445, 2022161762 },
{ -435315071, 1089857141, -1817388560, 2035693282 },
{ -447122177, 1108120625, -1836222124, 2048640908 },
{ -458123865, 1125267162, -1854037799, 2060981525 },
{ -468332653, 1141297536, -1870818954, 2072692923 },
{ -477761803, 1156214142, -1886550675, 2083753842 },
{ -486425269, 1170020949, -1901219777, 2094144010 },
{ -494337657, 1182723458, -1914814810, 2103844189 },
{ -501514172, 1194328660, -1927326055, 2112836206 },
{ -507970581, 1204844989, -1938745527, 2121102990 },
{ -513723162, 1214282274, -1949066963, 2128628604 },
{ -518788661, 1222651690, -1958285814, 2135398268 },
{ -523184250, 1229965708, -1966399229, 2141398392 },
{ -526927481, 1236238041, -1973406040, 2146616588 },
{ -530036245, 1241483592, -1979306735, 2151041696 },
{ -532528731, 1245718396, -1984103437, 2154663800 },
{ -534423383, 1248959568, -1987799874, 2157474234 },
{ -535738864, 1251225244, -1990401350, 2159465597 },
{ -536494011, 1252534523, -1991914706, 2160631759 },
{ -536707805, 1252907410, -1992348287, 2160967861 },
{ -536399326, 1252364762, -1991711901, 2160470317 },
{ -535587723, 1250928220, -1990016776, 2159136814 },
{ -534292179, 1248620161, -1987275516, 2156966302 },
{ -532531873, 1245463633, -1983502053, 2153958985 },
{ -530325955, 1241482299, -1978711601, 2150116314 },
{ -527693508, 1236700381, -1972920602, 2145440971 },
{ -524653524, 1231142599, -1966146677, 2139936848 },
{ -521224872, 1224834118, -1958408568, 2133609035 },
{ -517426273, 1217800492, -1949726087, 2126463791 },
{ -513276271, 1210067605, -1940120059, 2118508524 },
{ -508793215, 1201661621, -1929612263, 2109751764 },
{ -503995228, 1192608930, -1918225375, 2100203131 },
{ -498900191, 1182936096, -1905982910, 2089873311 },
{ -493525720, 1172669805, -1892909160, 2078774013 },
{ -487889146, 1161836817, -1879029140, 2066917947 },
{ -482007500, 1150463918, -1864368524, 2054318775 },
{ -475897493, 1138577873, -1848953587, 2040991084 },
{ -469575503, 1126205380, -1832811142, 2026950339 },
{ -463057558, 1113373029, -1815968489, 2012212849 },
{ -456359327, 1100107258, -1798453347, 1996795718 },
{ -449496106, 1086434311, -1780293802, 1980716810 },
{ -442482807, 1072380206, -1761518246, 1963994698 },
{ -435333949, 1057970690, -1742155324, 1946648626 },
{ -428063652, 1043231209, -1722233874, 1928698460 },
{ -420685626, 1028186874, -1701782873, 1910164644 },
{ -413213168, 1012862427, -1680831388, 1891068152 },
{ -405659154, 997282215, -1659408515, 1871430445 },
{ -398036039, 981470159, -1637543338, 1851273422 },
{ -390355852, 965449728, -1615264871, 1830619375 },
{ -382630192, 949243918, -1592602014, 1809490942 },
{ -374870229, 932875224, -1569583507, 1787911061 },
{ -367086704, 916365624, -1546237880, 1765902926 },
{ -359289929, 899736557, -1522593417, 1743489936 },
{ -351489786, 883008909, -1498678109, 1720695660 },
{ -343695734, 866202992, -1474519616, 1697543782 },
{ -335916807, 849338536, -1450145229, 1674058066 },
{ -328161620, 832434673, -1425581834, 1650262308 },
{ -320438372, 815509928, -1400855880, 1626180299 },
{ -312754852, 798582208, -1375993342, 1601835779 },
{ -305118445, 781668798, -1351019694, 1577252402 },
{ -297536134, 764786353, -1325959880, 1552453694 },
{ -290014509, 747950892, -1300838290, 1527463019 },
{ -282559776, 731177797, -1275678730, 1502303541 },
{ -275177760, 714481812, -1250504403, 1476998187 },
{ -267873915, 697877039, -1225337890, 1451569620 },
{ -260653331, 681376944, -1200201128, 1426040200 },
{ -253520744, 664994353, -1175115395, 1400431957 },
{ -246480542, 648741463, -1150101294, 1374766564 },
{ -239536778, 632629836, -1125178740, 1349065303 },
{ -232693173, 616670415, -1100366952, 1323349046 },
{ -225953131, 600873523, -1075684436, 1297638227 },
{ -219319745, 585248874, -1051148988, 1271952817 },
{ -212795808, 569805580, -1026777676, 1246312310 },
{ -206383824, 554552160, -1002586845, 1220735694 },
{ -200086015, 539496549, -978592108, 1195241439 },
{ -193904331, 524646111, -954808350, 1169847479 },
{ -187840464, 510007649, -931249724, 1144571196 },
{ -181895852, 495587414, -907929652, 1119429407 },
{ -176071694, 481391123, -884860833, 1094438352 },
{ -170368956, 467423967, -862055242, 1069613686 },
{ -164788386, 453690628, -839524139, 1044970463 },
{ -159330516, 440195288, -817278073, 1020523137 },
{ -153995679, 426941649, -795326892, 996285552 },
{ -148784015, 413932943, -773679754, 972270935 },
{ -143695481, 401171950, -752345129, 948491897 },
{ -138729861, 388661010, -731330820, 924960429 },
{ -133886773, 376402038, -710643967, 901687901 },
{ -129165681, 364396545, -690291064, 878685063 },
{ -124565903, 352645644, -670277973, 855962048 },
{ -120086619, 341150075, -650609932, 833528372 },
{ -115726878, 329910212, -631291578, 811392941 },
{ -111485611, 318926086, -612326957, 789564055 },
{ -107361635, 308197394, -593719540, 768049412 },
{ -103353660, 297723520, -575472244, 746856120 },
{ -99460302, 287503544, -557587443, 725990700 },
{ -95680086, 277536264, -540066987, 705459098 },
{ -92011453, 267820205, -522912224, 685266691 },
{ -88452770, 258353638, -506124009, 665418304 },
{ -85002335, 249134591, -489702731, 645918214 },
{ -81658383, 240160866, -473648324, 626770165 },
{ -78419095, 231430053, -457960290, 607977382 },
{ -75282600, 222939542, -442637714, 589542580 },
{ -72246983, 214686537, -427679284, 571467982 },
{ -69310292, 206668071, -413083309, 553755327 },
{ -66470541, 198881016, -398847737, 536405891 },
{ -63725717, 191322099, -384970173, 519420495 },
{ -61073781, 183987912, -371447898, 502799528 },
{ -58512680, 176874923, -358277884, 486542952 },
{ -56040343, 169979489, -345456815, 470650326 },
{ -53654692, 163297869, -332981102, 455120819 },
{ -51353641, 156826231, -320846902, 439953222 },
{ -49135105, 150560664, -309050134, 425145971 },
{ -46996999, 144497189, -297586494, 410697156 },
{ -44937241, 138631768, -286451473, 396604540 },
{ -42953761, 132960312, -275640373, 382865576 },
{ -41044497, 127478693, -265148322, 369477421 },
{ -39207402, 122182750, -254970287, 356436951 },
{ -37440447, 117068296, -245101093, 343740778 },
{ -35741619, 112131129, -235535435, 331385267 },
{ -34108928, 107367039, -226267889, 319366548 },
{ -32540406, 102771811, -217292932, 307680531 },
{ -31034113, 98341238, -208604949, 296322925 },
{ -29588132, 94071121, -200198247, 285289249 },
{ -28200576, 89957279, -192067071, 274574847 },
{ -26869588, 85995554, -184205609, 264174903 },
{ -25593342, 82181815, -176608009, 254084452 },
{ -24370045, 78511964, -169268388, 244298398 },
{ -23197935, 74981939, -162180838, 234811524 },
{ -22075287, 71587721, -155339444, 225618503 },
{ -21000409, 68325335, -148738285, 216713914 },
{ -19971646, 65190857, -142371448, 208092254 },
{ -18987378, 62180414, -136233037, 199747946 },
{ -18046022, 59290190, -130317176, 191675352 },
{ -17146032, 56516425, -124618020, 183868786 },
{ -16285900, 53855421, -119129764, 176322520 },
{ -15464154, 51303546, -113846645, 169030800 },
{ -14679362, 48857229, -108762952, 161987848 },
{ -13930126, 46512969, -103873029, 155187877 },
{ -13215089, 44267332, -99171282, 148625099 },
{ -12532930, 42116957, -94652186, 142293731 },
{ -11882364, 40058550, -90310285, 136188005 },
{ -11262145, 38088892, -86140200, 130302173 },
{ -10671062, 36204838, -82136632, 124630519 },
{ -10107942, 34403314, -78294366, 119167361 },
{ -9571646, 32681322, -74608271, 113907059 },
{ -9061072, 31035938, -71073307, 108844021 },
{ -8575153, 29464312, -67684529, 103972710 },
{ -8112855, 27963668, -64437081, 99287647 },
{ -7673180, 26531306, -61326207, 94783416 },
{ -7255162, 25164599, -58347250, 90454670 },
{ -6857868, 23860995, -55495649, 86296136 },
{ -6480397, 22618012, -52766947, 82302616 },
{ -6121882, 21433244, -50156787, 78468991 },
{ -5781483, 20304356, -47660916, 74790226 },
{ -5458392, 19229083, -45275183, 71261372 },
{ -5151831, 18205230, -42995540, 67877569 },
{ -4861051, 17230674, -40818044, 64634047 },
{ -4585330, 16303358, -38738853, 61526128 },
{ -4323974, 15421292, -36754229, 58549230 },
{ -4076315, 14582554, -34860539, 55698866 },
{ -3841714, 13785284, -33054248, 52970648 },
{ -3619553, 13027690, -31331925, 50360285 },
{ -3409240, 12308037, -29690238, 47863585 },
{ -3210210, 11624656, -28125956, 45476456 },
{ -3021917, 10975936, -26635945, 43194905 },
{ -2843839, 10360324, -25217169, 41015042 },
{ -2675477, 9776324, -23866687, 38933075 },
{ -2516351, 9222497, -22581652, 36945312 },
{ -2366002, 8697458, -21359312, 35048162 },
{ -2223992, 8199875, -20197004, 33238133 },
{ -2089901, 7728467, -19092156, 31511830 },
{ -1963327, 7282004, -18042283, 29865957 },
{ -1843888, 6859304, -17044989, 28297316 },
{ -1731215, 6459234, -16097958, 26802803 },
{ -1624960, 6080704, -15198962, 25379410 },
{ -1524788, 5722672, -14345849, 24024223 },
{ -1430380, 5384137, -13536550, 22734418 },
{ -1341433, 5064141, -12769070, 21507266 },
{ -1257657, 4761767, -12041491, 20340123 },
{ -1178777, 4476135, -11351968, 19230436 },
{ -1104528, 4206406, -10698727, 18175738 },
{ -1034660, 3951776, -10080063, 17173644 },
{ -968936, 3711476, -9494340, 16221857 },
{ -907129, 3484773, -8939986, 15318156 },
{ -849023, 3270964, -8415493, 14460404 },
{ -794414, 3069381, -7919416, 13646538 },
{ -743106, 2879385, -7450369, 12874575 },
{ -694915, 2700365, -7007023, 12142601 },
{ -649666, 2531743, -6588106, 11448780 },
{ -607191, 2372963, -6192402, 10791342 },
{ -567333, 2223497, -5818744, 10168587 },
{ -529942, 2082845, -5466019, 9578883 },
{ -494876, 1950527, -5133161, 9020660 },
{ -462001, 1826089, -4819153, 8492413 },
{ -431188, 1709097, -4523022, 7992699 },
{ -402317, 1599141, -4243840, 7520132 },
{ -375273, 1495829, -3980721, 7073384 },
{ -349950, 1398790, -3732820, 6651184 },
{ -326244, 1307672, -3499332, 6252314 },
{ -304059, 1222139, -3279489, 5875608 },
{ -283303, 1141874, -3072558, 5519951 },
{ -263891, 1066575, -2877844, 5184277 },
{ -245740, 995958, -2694683, 4867564 },
{ -228774, 929751, -2522444, 4568841 },
{ -212920, 867698, -2360526, 4287176 },
{ -198109, 809556, -2208359, 4021680 },
{ -184278, 755095, -2065402, 3771508 },
{ -171364, 704098, -1931138, 3535849 },
{ -159311, 656359, -1805078, 3313934 },
{ -148065, 611683, -1686758, 3105029 },
{ -137575, 569886, -1575738, 2908433 },
{ -127793, 530796, -1471599, 2723481 },
{ -118673, 494246, -1373946, 2549538 },
{ -110174, 460084, -1282402, 2386002 },
{ -102255, 428162, -1196613, 2232298 },
{ -94880, 398342, -1116241, 2087882 },
{ -88012, 370495, -1040968, 1952236 },
{ -81618, 344498, -970491, 1824866 },
{ -75669, 320235, -904527, 1705306 },
{ -70133, 297597, -842803, 1593113 },
{ -64985, 276481, -785067, 1487866 },
{ -60198, 256792, -731076, 1389165 },
{ -55749, 238438, -680604, 1296634 },
{ -51614, 221334, -633434, 1209912 },
{ -47773, 205399, -589366, 1128662 },
{ -44205, 190559, -548206, 1052561 },
{ -40893, 176741, -509776, 981305 },
{ -37819, 163879, -473905, 914608 },
{ -34966, 151911, -440432, 852196 },
{ -32320, 140778, -409207, 793813 },
{ -29866, 130424, -380087, 739215 },
{ -27590, 120798, -352940, 688172 },
{ -25481, 111852, -327638, 640469 },
{ -23527, 103539, -304064, 595900 },
{ -21717, 95817, -282107, 554272 },
{ -20040, 88647, -261660, 515404 },
{ -18488, 81991, -242627, 479122 },
{ -17052, 75813, -224915, 445267 },
{ -15723, 70081, -208437, 413684 },
{ -14494, 64765, -193112, 384231 },
{ -13357, 59836, -178862, 356772 },
{ -12306, 55266, -165618, 331181 },
{ -11334, 51032, -153311, 307337 },
{ -10437, 47108, -141879, 285127 },
{ -9608, 43475, -131262, 264447 },
{ -8842, 40110, -121406, 245197 },
{ -8135, 36996, -112258, 227282 },
{ -7483, 34114, -103770, 210617 },
{ -6881, 31448, -95897, 195117 },
{ -6326, 28983, -88597, 180707 },
{ -5814, 26703, -81830, 167313 },
{ -5342, 24596, -75558, 154867 },
{ -4907, 22649, -69747, 143307 },
{ -4506, 20850, -64365, 132572 },
{ -4137, 19189, -59382, 122606 },
{ -3797, 17656, -54770, 113357 },
{ -3484, 16240, -50501, 104776 },
{ -3196, 14934, -46553, 96817 },
{ -2931, 13730, -42901, 89437 },
{ -2688, 12619, -39524, 82596 },
{ -2464, 11594, -36404, 76257 },
{ -2258, 10650, -33520, 70385 },
{ -2068, 9780, -30856, 64946 },
{ -1894, 8979, -28396, 59911 },
{ -1734, 8241, -26125, 55250 },
{ -1588, 7562, -24029, 50938 },
{ -1453, 6937, -22094, 46948 },
{ -1329, 6362, -20310, 43260 },
{ -1216, 5833, -18665, 39849 },
{ -1112, 5346, -17149, 36698 },
{ -1016, 4899, -15751, 33786 },
{ -929, 4488, -14463, 31096 },
{ -849, 4110, -13277, 28612 },
{ -775, 3763, -12184, 26320 },
{ -708, 3444, -11179, 24204 },
{ -646, 3152, -10254, 22252 },
{ -590, 2883, -9402, 20452 },
{ -538, 2637, -8619, 18792 },
{ -491, 2411, -7899, 17262 },
{ -448, 2204, -7237, 15852 },
{ -408, 2014, -6629, 14554 },
{ -372, 1840, -6070, 13357 },
{ -339, 1681, -5557, 12256 },
{ -309, 1535, -5086, 11243 },
{ -281, 1401, -4654, 10310 },
{ -256, 1279, -4257, 9452 },
{ -233, 1167, -3892, 8663 },
{ -212, 1064, -3559, 7938 },
{ -193, 970, -3252, 7271 },
{ -176, 885, -2972, 6659 },
{ -160, 806, -2714, 6096 },
{ -145, 735, -2479, 5580 },
{ -132, 669, -2263, 5105 },
{ -120, 609, -2066, 4670 },
{ -109, 555, -1885, 4271 },
{ -99, 505, -1719, 3905 },
{ -90, 459, -1568, 3569 },
{ -82, 418, -1430, 3261 },
{ -74, 380, -1303, 2979 },
{ -67, 346, -1187, 2720 },
{ -61, 314, -1082, 2484 },
{ -55, 285, -985, 2267 },
{ -50, 259, -897, 2069 }
