{ -10256712795868626, 311168219476982075, -1431197310730952411, 1855948967646378724 },
{ -13925018021476315, 330770369547244849, -1466113006455874721, 1876679785493459725 },
{ -17478793773380550, 349927082210679151, -1500534578098685375, 1897296485494131452 },
{ -20916933687521538, 368621605098474441, -1534417743084999110, 1917767166950724300 },
{ -24238529146042063, 386838114761657738, -1567719131761945067, 1938059793582122940 },
{ -27442865286760916, 404561731675064872, -1600396373116923931, 1958142265223018109 },
{ -30529416751547121, 421778532849639581, -1632408177221564947, 1977982489725682457 },
{ -33497843190153333, 438475562072767584, -1663714414213620071, 1997548454844898233 },
{ -36347984536186897, 454640837802467214, -1694276189643247913, 2016808299888480893 },
{ -39079856071969683, 470263358747145824, -1724055916024187417, 2035730386918441413 },
{ -41693643299063981, 485333107168278543, -1753017380444642648, 2054283371291189643 },
{ -44189696631222804, 499841049948760710, -1781125808107238046, 2072436271329277238 },
{ -46568525926460231, 513779137474816538, -1808347921682101046, 2090158536921984407 },
{ -48830794874832371, 527140300384204272, -1834651996371929441, 2107420116857540451 },
{ -50977315258373727, 539918444238033752, -1860007910602748886, 2124191524695901878 },
{ -53009041099448799, 552108442177798474, -1884387192268906905, 2140443902997759609 },
{ -54927062713556389, 563706125633214710, -1907763060475630464, 2156149085732772453 },
{ -56732600682366024, 574708273150150026, -1930110462737142956, 2171279658697889723 },
{ -58426999762474073, 585112597411308815, -1951406107602843117, 2185809017784992124 },
{ -60011722745043284, 594917730525420576, -1971628492698344708, 2199711424945906151 },
{ -61488344281135622, 604123207663446107, -1990757928182215453, 2212962061712091206 },
{ -62858544687166365, 612729449122777179, -2008776555632992416, 2225537080135917519 },
{ -64124103744499374, 620737740902557241, -2025668362394446813, 2237413651030403225 },
{ -65286894506771303, 628150213875096112, -2041419191420084475, 2248570009394516300 },
{ -66348877128078344, 634969821639893106, -2056016746670461561, 2258985496921627123 },
{ -67312092724684770, 641200317148024403, -2069450594129034052, 2268640601499375501 },
{ -68178657282420226, 646846228185596337, -2081712158513911880, 2277516993620047618 },
{ -68950755621424328, 651912831805622227, -2092794715774024855, 2285597559631499202 },
{ -69630635429374662, 656406127798052719, -2102693381468801158, 2292866431769667506 },
{ -70220601373799767, 660332811287785604, -2111405095140486097, 2299309014924743315 },
{ -70723009303533972, 663700244550308585, -2118928600797667830, 2304912010104082671 },
{ -71140260548818047, 666516428134196062, -2125264423637409579, 2309663434565885178 },
{ -71474796328990319, 668789971378998025, -2130414843141598647, 2313552638608511140 },
{ -71729092276149048, 670530062416135228, -2134383862690698647, 2316570319011014736 },
{ -71905653082600282, 671746437739260467, -2137177175845022472, 2318708529130997142 },
{ -72007007279337694, 672449351429171718, -2138802129449922356, 2319960685676196308 },
{ -72035702152233947, 672649544116780317, -2139267683726915032, 2320321572176294438 },
{ -71994298802058285, 672358211765857909, -2138584369517722409, 2319787339191207833 },
{ -71885367353874062, 671586974355321446, -2136764242852511616, 2318355501301595829 },
{ -71711482320814207, 670347844538678133, -2133820837017265618, 2316024930936457562 },
{ -71475218126683484, 668653196355954385, -2129769112298212001, 2312795849101450577 },
{ -71179144791295431, 666515734070986894, -2124625403583590434, 2308669813079939240 },
{ -70825823781920013, 663948461204372538, -2118407366004758494, 2303649701186741342 },
{ -70417804033696786, 660964649829669629, -2111133918799732546, 2297739694662067826 },
{ -69957618141358585, 657577810197628567, -2102825187582749088, 2290945256800225424 },
{ -69447778724113732, 653801660750317907, -2093502445203327883, 2283273109414259349 },
{ -68890774965051196, 649650098584014673, -2083188051377638557, 2274731206743839664 },
{ -68289069325964148, 645137170416657779, -2071905391273736225, 2265328706919329307 },
{ -67645094438033591, 640277044112532872, -2059678813230459325, 2255075941100104971 },
{ -66961250168375977, 635083980813677717, -2046533565787496137, 2243984380409827466 },
{ -66239900862037661, 629572307724281172, -2032495734201348340, 2232066600795471115 },
{ -65483372758615149, 623756391591107228, -2017592176618674572, 2219336245940519834 },
{ -64693951582293958, 617650612919719672, -2001850460074809370, 2205807988365820384 },
{ -63873880303730925, 611269340963023440, -1985298796481149023, 2191497488854152603 },
{ -63025357071855299, 604626909515386043, -1967965978760602387, 2176421354336635877 },
{ -62150533313333226, 597737593542366606, -1949881317285448833, 2160597094380646177 },
{ -61251511997128531, 590615586672870614, -1931074576766754875, 2144043076419976200 },
{ -60330346061300104, 583274979577374598, -1911575913739003733, 2126778479868541468 },
{ -59389036998902790, 575729739252735368, -1891415814777816270, 2108823249259028490 },
{ -58429533599604558, 567993689231021257, -1870625035582615787, 2090198046547509645 },
{ -57453730843397725, 560080490726785946, -1849234541049841403, 2070924202724226985 },
{ -56463468942566109, 552003624734255961, -1827275446455873202, 2051023668869488870 },
{ -55460532527872995, 543776375083027745, -1804778959862225195, 2030518966791945636 },
{ -54446649974756545, 535411812458075399, -1781776325848816757, 2009433139384430873 },
{ -53423492865159402, 526922779387161653, -1758298770674276933, 1987789700830091883 },
{ -52392675580477599, 518321876196127455, -1734377448955295388, 1965612586788706143 },
{ -51355755020989942, 509621447930014555, -1710043391950034939, 1942926104689910247 },
{ -50314230447022558, 500833572235554775, -1685327457523588765, 1919754884256575041 },
{ -49269543437013738, 491970048198243044, -1660260281866425341, 1896123828377767050 },
{ -48223077957571230, 483042386125001865, -1634872233029739417, 1872058064446663986 },
{ -47176160540557054, 474061798261345515, -1609193366334640980, 1847582896274463605 },
{ -46130060562193472, 465039190429965085, -1583253381705187968, 1822723756686763286 },
{ -45085990619157080, 455985154575782269, -1557081582968423440, 1797506160904115408 },
{ -44045106996615858, 446909962200761972, -1530706839157833867, 1771955660803503889 },
{ -43008510223165525, 437823558670132131, -1504157547850020910, 1746097800152363262 },
{ -41977245707636314, 428735558370134114, -1477461600557892266, 1719958070901496254 },
{ -40952304452768554, 419655240696018789, -1450646350197344356, 1693561870617861692 },
{ -39934623840794676, 410591546847711336, -1423738580638246163, 1666934461132724238 },
{ -38925088486015690, 401553077409391598, -1396764478344553679, 1640100928475102862 },
{ -37924531149521332, 392548090688174892, -1369749606102601102, 1613086144154847827 },
{ -36933733711274103, 383584501786129584, -1342718878831040017, 1585914727854037331 },
{ -35953428194857842, 374669882379030379, -1315696541460541915, 1558611011579735315 },
{ -34984297840280507, 365811461174518317, -1288706148866251973, 1531199005325511208 },
{ -34026978220317918, 357016125021717515, -1261770547831091316, 1503702364283509665 },
{ -33082058395989625, 348290420643842146, -1234911861013358138, 1476144357643292006 },
{ -32150082106869251, 339640556964912264, -1208151472887681002, 1448547839008168777 },
{ -31231548992048907, 331072408001380727, -1181510017624235213, 1420935218454321220 },
{ -30326915837700008, 322591516289252498, -1155007368867249190, 1393328436252684422 },
{ -29436597847300451, 314203096817148518, -1128662631370204823, 1365748938268351366 },
{ -28560969930729996, 305912041435725696, -1102494134441775637, 1338217653047169057 },
{ -27700368008571269, 297722923713908451, -1076519427153449873, 1310754970594248338 },
{ -26855090328092553, 289640004212512070, -1050755275256951922, 1283380722844309966 },
{ -26025398787529832, 281667236146039805, -1025217659757003876, 1256114165819152105 },
{ -25211520265428924, 273808271403710198, -999921777082657057, 1228973963463058539 },
{ -24413647951953475, 266066466901114535, -974882040798368429, 1201978173142681755 },
{ -23631942679210583, 258444891234312416, -950112084794195047, 1175144232793838557 },
{ -22866534247792368, 250946331608642106, -925624767892926757, 1148488949693755182 },
{ -22117522746878583, 243573301015047414, -901432179810668049, 1122028490833599899 },
{ -21384979865391779, 236328045627300141, -877545648406308610, 1095778374862649100 },
{ -20668950191842296, 229212552394122644, -853975748154482264, 1069753465572151844 },
{ -19969452500645092, 222228556800884453, -830732309775998831, 1043967966883891034 },
{ -19286481022833638, 215377550776256351, -807824430959335511, 1018435419305589186 },
{ -18620006699237670, 208660790719950647, -785260488106585957, 993168697812674425 },
{ -17969978414330977, 202079305628453763, -763048149037277910, 968180011113508556 },
{ -17336324209092480, 195633905296462790, -741194386583675721, 943480902252983532 },
{ -16718952471358288, 189325188572567607, -719705493011573189, 919082250507414328 },
{ -16117753102273896, 183153551648570776, -698587095201146035, 894994274521893333 },
{ -15532598657584149, 177119196362705290, -677844170523162449, 871226536639721437 },
{ -14963345462623636, 171222138497891756, -657481063346735188, 847787948372190792 },
{ -14409834699991783, 165462216057068527, -637501502115829889, 824686776955859988 },
{ -13871893469014781, 159839097498527426, -617908616932912122, 801930652943529719 },
{ -13349335816210606, 154352289915090954, -598704957589410248, 779526578774390940 },
{ -12841963736083491, 149001147141871288, -579892511984082919, 757480938268272656 },
{ -12349568141680320, 143784877778254249, -561472724871899145, 735799506988556810 },
{ -11871929804443372, 138702553110650007, -543446516887655823, 714487463418147063 },
{ -11408820262991550, 133753114923444131, -525814303790262792, 693549400892869722 },
{ -10960002700555776, 128935383186465355, -508576015875409624, 672989340236841720 },
{ -10525232790883332, 124248063608157860, -491731117506182159, 652810743044655028 },
{ -10104259512510855, 119689755044503922, -475278626713111243, 633016525555691562 },
{ -9696825931386183, 115258956754585582, -459217134817102456, 613609073066489724 },
{ -9302669951895441, 110954075494499679, -443544826030705177, 594590254827825266 },
{ -8921525036423677, 106773432442147677, -428259496995223862, 575961439374037005 },
{ -8553120893644950, 102715269946208598, -413358576213245838, 557723510233113884 },
{ -8197184135801158, 98777758093368802, -398839143338250470, 539876881967155648 },
{ -7853438905288096, 94959001088625105, -384697948285066826, 522421516494016788 },
{ -7521607470922322, 91257043444196727, -370931430127053813, 505356939642233959 },
{ -7201410794313433, 87669875973275904, -357535735747981324, 488682257892712699 },
{ -6892569066813445, 84195441585515875, -344506738218686868, 472396175262101698 },
{ -6594802217558134, 80831640881797709, -331840054870663242, 456497010284304005 },
{ -6307830393154659, 77576337546433473, -319531065040793302, 440982713048156532 },
{ -6031374409605479, 74427363535552178, -307574927463482460, 425850882250944063 },
{ -5765156177090763, 71382524060976424, -295966597288442990, 411098782229094237 },
{ -5508899098260202, 68439602369431455, -284700842704351979, 396723359929118054 },
{ -5262328440710465, 65596364317434368, -273772261150532465, 382721261783609173 },
{ -5025171684346732, 62850562742689423, -263175295100690851, 369088850458887646 },
{ -4797158844345707, 60199941633265890, -252904247404579644, 355822221442662941 },
{ -4578022770453640, 57642240096257745, -242953296175239434, 342917219441890707 },
{ -4367499423366069, 55175196128020097, -233316509211205002, 330369454562801450 },
{ -4165328128946492, 52796550188445744, -223987857944734879, 318174318246881179 },
{ -3971251811049116, 50504048582087135, -214961230908739166, 306326998938378526 },
{ -3785017203716233, 48295446649244701, -206230446716635229, 294822497460694400 },
{ -3606375043523937, 46168511770432496, -197789266550853038, 283655642080773957 },
{ -3435080242850799, 44121026187896969, -189631406157140336, 272821103242361690 },
{ -3270892044842956, 42150789648105025, -181750547343181221, 262313407950694421 },
{ -3113574160845993, 40255621869334036, -174140348981339383, 252126953792889729 },
{ -2962894891069064, 38433364838689792, -166794457516568606, 242256022579935082 },
{ -2818627229240113, 36681884943049282, -159706516981697903, 232694793597792134 },
{ -2680548952002829, 34999074938574446, -152870178523396772, 223437356456698164 },
{ -2548442693796388, 33382855763571390, -146279109443157691, 214477723529269449 },
{ -2422096007947991, 31831178199577873, -139927001758598505, 205809841969487073 },
{ -2301301414696048, 30342024385650912, -133807580291287402, 197427605306071789 },
{ -2185856436848522, 28913409190897049, -127914610288128441, 189324864605129212 },
{ -2075563623766603, 27543381450340926, -122241904584117114, 181495439198268009 },
{ -1970230564348653, 26230025069264275, -116783330314984199, 173933126973660422 },
{ -1869669889673324, 24971460001168067, -111532815188893563, 166631714228725282 },
{ -1773699265943968, 23765843104516206, -106484353326946862, 159584985084267575 },
{ -1682141378359117, 22611368883410769, -101632010682776905, 152786730461005085 },
{ -1594823906515859, 21506270117327114, -96969930051983296, 146230756620450995 },
{ -1511579491934620, 20448818385003097, -92492335682580674, 139910893273101546 },
{ -1432245698275110, 19437324487531072, -88193537497993146, 133821001257799703 },
{ -1356664964794197, 18470138775644933, -84067934944440310, 127954979797009644 },
{ -1284684553577228, 17545651386128219, -80110020474822485, 122306773333542882 },
{ -1216156491054939, 16662292392193837, -76314382681427435, 116870377955025783 },
{ -1150937504298645, 15818531872602183, -72675709089950024, 111639847413090548 },
{ -1088888952566870, 15012879904193021, -69188788627441929, 106609298744908549 },
{ -1029876754557176, 14243886482408165, -65848513776892902, 101772917505266968 },
{ -973771311797522, 13510141374277535, -62649882431190172, 97124962617918374 },
{ -920447428592279, 12810273908231179, -59587999459210627, 92659770855409208 },
{ -869784228918959, 12142952704985009, -56658077996773354, 88371760957018665 },
{ -821665070652875, 11506885353628991, -53855440475120324, 84255437394815560 },
{ -775977457478391, 10900818036923895, -51175519399502273, 80305393798168924 },
{ -732612948827110, 10323535109687069, -48613857890327491, 76516316047330040 },
{ -691467068165444, 9773858634019568, -46166109999185131, 72882985046940997 },
{ -652439209936380, 9250647874996972, -43828040811883957, 69400279190519358 },
{ -615432545443058, 8752798760314683, -41595526350453982, 66063176527122048 },
{ -580353927944992, 8279243307246104, -39464553285844273, 62866756641505828 },
{ -547113797221367, 7828949020139080, -37431218472817073, 59806202259178649 },
{ -515626083839926, 7400918261542969, -35491728318288265, 56876800587777571 },
{ -485808113354489, 6994187599925909, -33642397994098685, 54073944406216766 },
{ -457580510639152, 6607827136809735, -31879650504921795, 51393132913025198 },
{ -430867104552678, 6240939816018920, -30200015621722206, 48829972345239824 },
{ -405594833112597, 5892660717610082, -28600128690878252, 46380176379138476 },
{ -381693649344974, 5562156338920446, -27076729328771650, 44039566323988760 },
{ -359096427962794, 5248623865047319, -25626660011329823, 41804071119857246 },
{ -337738873013370, 4951290430946447, -24246864567682976, 39669727150368742 },
{ -317559426623184, 4669412377215274, -22934386586769957, 37632677881130203 },
{ -298499178957026, 4402274501507796, -21686367745395454, 35689173334339778 },
{ -280501779497285, 4149189307411104, -20500046065907435, 33835569409890101 },
{ -263513349738738, 3909496252499981, -19372754111329009, 32068327063048063 },
{ -247482397384125, 3682560997175205, -18301917125444190, 30384011348552405 },
{ -232359732116282, 3467774655783597, -17285051125003258, 28779290340717201 },
{ -218098383013509, 3264553051413532, -16319760950881595, 27250933938865129 },
{ -204653517666268, 3072335975658551, -15403738284696771, 25795812567140811 },
{ -191982363045167, 2890586454544078, -14534759637063106, 24410895777472799 },
{ -180044128162497, 2718790021718010, -13710684313341674, 23093250764164420 },
{ -168799928562339, 2556453999915222, -12929452362427410, 21840040798299813 },
{ -158212712667443, 2403106791618746, -12189082513804201, 20648523589853423 },
{ -148247190004697, 2258297179756687, -11487670107794218, 19516049585090050 },
{ -138869761324980, 2121593639193717, -10823385023629688, 18440060206539385 },
{ -130048450627619, 1992583659699225, -10194469609684317, 17418086042524862 },
{ -121752839094442, 1870873081001042, -9599236619918043, 16447744992922508 },
{ -113954000933563, 1756085440463811, -9036067160312985, 15526740377522304 },
{ -106624441128536, 1647861333864742, -8503408648810818, 14652859013063095 },
{ -99738035084365, 1545857789676465, -7999772792002364, 13823969264713185 },
{ -93269970158033, 1449747657207023, -7523733581569415, 13038019077473147 },
{ -87196689057665, 1359219008890592, -7073925313236586, 12293033992685654 },
{ -81495835091285, 1273974556969259, -6649040630757714, 11587115154550034 },
{ -76146199243135, 1193731084756048, -6247828597236848, 10918437311257237 },
{ -71127669052929, 1118218892622282, -5869092795868426, 10285246815084517 },
{ -66421179270987, 1047181258808202, -5511689461974736, 9685859625518824 },
{ -62008664260079, 980373915114493, -5174525648021246, 9118659319214125 },
{ -57873012112882, 917564537493870, -4856557423101783, 8582095110330867 },
{ -53998020452300, 858532251526067, -4556788108205862, 8074679884556036 },
{ -50368353880395, 803067152726385, -4274266548409529, 7594988249859884 },
{ -46969503040438, 750969841607252, -4008085422968820, 7141654606810686 },
{ -43787745255490, 702050973384000, -3757379594141282, 6713371241042045 },
{ -40810106706025, 656130822190087, -3521324495415668, 6308886440248371 },
{ -38024326108363, 613038859643292, -3299134559692912, 5927002637873430 },
{ -35418819855111, 572613347582823, -3090061687832461, 5566574585454281 },
{ -32982648578357, 534700944777696, -2893393757856945, 5226507555388583 },
{ -30705485096063, 499156327389188, -2708453174994722, 4905755575707179 },
{ -28577583701941, 465841822954347, -2534595462633837, 4603319698256050 },
{ -26589750759000, 434627057643604, -2371207894162164, 4318246301522072 },
{ -24733316557042, 405388616533148, -2217708165576791, 4049625429175578 },
{ -23000108394492, 378009716622023, -2073543108660688, 3796589165249269 },
{ -21382424845205, 352379892314597, -1938187444446296, 3558310046727630 },
{ -19873011171201, 328394693081245, -1811142576613511, 3333999514183350 },
{ -18465035842683, 305955393003525, -1691935424403443, 3122906400967387 },
{ -17152068127142, 284968711904866, -1580117294569044, 2924315461336963 },
{ -15928056709888, 265346547763633, -1475262791828953, 2737545937790813 },
{ -14787309308926, 247005720102432, -1376968767241483, 2561950167773264 },
{ -13724473247721, 229867724045463, -1284853303871326, 2396912229807993 },
{ -12734516950060, 213858494734672, -1198554739082000, 2241846629028389 },
{ -11812712321955, 198908181795234, -1117730722752128, 2096197021984156 },
{ -10954617986251, 184950933541487, -1042057310683021, 1959434980522891 },
{ -10156063336385, 171924690615808, -971228092438562, 1831058794470662 },
{ -9413133376541, 159770988754913, -904953352835780, 1710592312766834 },
{ -8722154316258, 148434770380728, -842959266285565, 1597583822645423 },
{ -8079679888386, 137864204716188, -784987123167484, 1491604966397686 },
{ -7482478360118, 128010516130059, -730792587410390, 1392249695198480 },
{ -6927520207697, 118827820419048, -680144984441299, 1299133259431710 },
{ -6411966426243, 110272968740108, -632826618658566, 1211891234907855 },
{ -5933157447006, 102305398910794, -588632119581652, 1130178584328780 },
{ -5488602635229, 94886993800857, -547367815828398, 1053668753321676 },
{ -5075970342644, 87981946543839, -508851136071676, 982052800334729 },
{ -4693078489500, 81556632303287, -472910036130262, 915038559661788 },
{ -4337885651856, 75579486334237, -439382451353763, 852349836841747 },
{ -4008482630720, 70020888086896, -408115773468045, 793725635660239 },
{ -3703084480448, 64853051105751, -378966351055975, 738919415966452 },
{ -3420022974628, 60049918483930, -351799012857994, 687698381506194 },
{ -3157739488497, 55587063639115, -326486613088134, 639842796963519 },
{ -2914778277704, 51441596184061, -302909597973340, 595145333397141 },
{ -2689780134047, 47592072671372, -280955592737274, 553410441254316 },
{ -2481476399540, 44018411998960, -260519008264040, 514453750143609 },
{ -2288683320927, 40701815269268, -241500666692332, 478101494548956 },
{ -2110296727486, 37624689902063, -223807445206335, 444189964670369 },
{ -1945287015687, 34770577807206, -207351937306078, 412564981581416 },
{ -1792694424920, 32124087430437, -192052130856939, 383081395900130 },
{ -1651624589238, 29670829491722, -177831102235308, 355602609178016 },
{ -1521244350665, 27397356242140, -164616725905194, 330000117221269 },
{ -1400777820284, 25291104071671, -152341398778523, 306153074569035 },
{ -1289502673914, 23340339306477, -140941778730084, 283947879365377 },
{ -1186746669795, 21534107040406, -130358536656414, 263277777874496 },
{ -1091884376273, 19862182851497, -120536121486309, 244042487902527 },
{ -1004334098023, 18315027260130, -111422537569079, 226147840403797 },
{ -923554989907, 16883742791257, -102969133885024, 209505438564686 },
{ -849044348056, 15560033508770, -95130404540922, 194032333674121 },
{ -780335068284, 14336166895537, -87863800031480, 179650717106049 },
{ -716993262428, 13204937958025, -81129548765675, 166287627756062 },
{ -658616023635, 12159635439571, -74890488374715, 153874674291426 },
{ -604829332117, 11194010031462, -69111906335904, 142347771591183 },
{ -555286093272, 10302244475861, -63761389463939, 131646890770537 },
{ -509664300507, 9478925459363, -58808681838185, 121715822201469 },
{ -467665315484, 8719017200581, -54225550751127, 112501950959284 },
